county,obe_21,fei_20,pi_20,aeo_20,uni_20,ieq_20,reg
Piscataquis,36.299999,7.8000002,25.1,48,12.2,4.5999999,5
Sagadahoc,24.1,8.1999998,18.5,81.400002,8.5,3.9000001,5
Somerset,33.700001,7.3000002,26,59.5,12.1,4.8000002,5
Waldo,30.6,8,20.700001,50,12.4,4.3000002,5
Washington,33.799999,7.4000001,26.700001,52,15.6,4.8000002,5
York,29.9,8.3000002,21.700001,77.900002,8.6000004,4,5
Allegany,34.799999,7.1999998,29.1,82.5,5.9000001,4.6999998,5
Anne Arundel,30.9,8.8999996,20.5,91.900002,5.5999999,3.7,5
Baltimore,31.4,8.3999996,23.5,96.300003,6.0999999,4.1999998,5
Calvert,31.299999,9.1000004,21.4,61.400002,4.0999999,3.4000001,5
Caroline,40.900002,8.3999996,30.799999,47.700001,8.3999996,4.3000002,5
Carroll,30.9,9.3999996,25.4,86.5,4.5999999,3.9000001,5
Cecil,35.700001,8.5,28.4,81.199997,5.5999999,4,5
Charles,39.900002,8.3000002,25.799999,77.400002,5,3.7,5
Dorchester,40.299999,7.5999999,33.700001,67.599998,7.3000002,4.6999998,5
Frederick,30.5,9.3000002,22.1,92.099998,5.4000001,4,5
Garrett,35.5,8.8000002,28.1,72.900002,7.4000001,4.4000001,5
Harford,31.799999,9,24.9,90.400002,4.6999998,4.1999998,5
Howard,26,9.3000002,16.700001,96.5,3.9000001,3.7,5
Kent,30.4,8.6999998,28.200001,57.400002,8.3999996,4.8000002,5
Montgomery,21.9,9.3999996,16.200001,99.800003,8,4.5,5
Prince George's,37.900002,7.9000001,23.1,98.300003,10.8,3.8,5
Queen Anne's,28.299999,9.3000002,23.299999,82.199997,5.4000001,3.8,5
St. Mary's,36.900002,8.8000002,23.9,76.5,5.1999998,3.9000001,5
Somerset,41.900002,6.1999998,34.5,61,8.5,5,5
Talbot,29.299999,8.8000002,20.299999,75.599998,8.5,4.9000001,5
Washington,36.900002,8.1000004,27.200001,74.599998,6.4000001,4.5999999,5
Wicomico,35.799999,7.3000002,26.700001,77.199997,8.1000004,4.4000001,5
Worcester,36.5,8.1000004,26.1,89.599998,7.8000002,4.4000001,5
Baltimore City,35.400002,6.5999999,26.5,99.599998,7.5999999,6.3000002,5
Barnstable,22.5,8.3999996,18.200001,91.599998,3.5,4.4000001,5
Berkshire,26.700001,8.3999996,19.9,85.300003,3.3,4.9000001,5
Bristol,28.700001,8.3999996,26.799999,95.5,3.7,5.3000002,5
Dukes,28.4,8.8999996,18.200001,88.400002,4.6999998,4.3000002,5
Essex,26.1,9,21.1,95.699997,3.8,5.5999999,5
Franklin,28.4,8.6000004,21.700001,79.199997,3.0999999,4.5999999,5
Hampden,30.5,8.3999996,25.700001,95.199997,3.5999999,5.5999999,5
Hampshire,21.4,8,16.9,85.099998,2.8,4.8000002,5
Middlesex,21.6,9,18.799999,97.699997,3,5,5
Nantucket,25.1,8.8999996,19.5,95.400002,4.4000001,3.8,5
Norfolk,24.6,9,19.9,93.699997,2.3,4.8000002,5
Plymouth,27.299999,8.6999998,24.799999,86.699997,2.8,4.5999999,5
Suffolk,21.4,8.1000004,19.299999,99.900002,4.1999998,7.8000002,5
Worcester,28.299999,8.6000004,23.4,92.300003,3.2,5.0999999,3
Alcona,32,8,21.700001,71.5,8.8000002,4.0999999,3
Alger,36,6.9000001,25.799999,94.300003,7.5999999,4.0999999,3
Allegan,32,8.8999996,20.4,68.199997,5.5,3.8,3
Alpena,35,8.1000004,24.5,74.900002,6.1999998,4.5999999,3
Antrim,32.099998,8.5,29.200001,67.5,8.1000004,4,3
Arenac,38.5,6.9000001,30.6,69.800003,8.1000004,4,3
Baraga,30.4,7.4000001,24.1,25.700001,8,4.6999998,3
Barry,33.599998,8.8000002,27.299999,56.700001,5.4000001,3.5,3
Bay,35.799999,7.6999998,25.5,85.900002,6.0999999,4.3000002,3
Berrien,34.299999,7.0999999,22.5,86.699997,7.3000002,4.9000001,3
Branch,38.599998,8.3000002,29.5,62.400002,8.1000004,3.7,3
Calhoun,36.799999,7.3000002,27,76.699997,5.5999999,4.5,3
Cass,36.400002,8.3000002,29.799999,61.900002,7.1999998,3.5999999,3
Charlevoix,37.5,8.5,17.200001,83.800003,6.4000001,4.0999999,3
Cheboygan,30.200001,7.4000001,26.5,78.099998,8.3000002,3.8,3
Chippewa,43.299999,7.0999999,30.5,85.5,9.3000002,4.3000002,3
Clare,36,7.6999998,31.200001,65.800003,8,4.4000001,3
Clinton,34.700001,8.3999996,23.700001,72.300003,4.5999999,3.8,3
Crawford,32.200001,7.5999999,23.700001,99.199997,6.5,4,3
Delta,36.200001,7.5999999,22.700001,93.300003,6.5,4.5,3
Dickinson,22.9,7.4000001,21,89.300003,6,4.5999999,3
Eaton,34.099998,7.8000002,22.9,71.699997,5.5,3.5999999,3
Emmet,25.799999,8,19.4,87.599998,7.6999998,4,3
Genesee,35.799999,6.5999999,26.200001,85.699997,6.6999998,4.8000002,3
Gladwin,44.799999,8.1000004,26.1,64.800003,8,4.1999998,3
Gogebic,29.799999,7.5999999,24.299999,90.300003,7.8000002,4.8000002,3
Grand Traverse,28.299999,8.3000002,18.200001,90.599998,6.3000002,4,3
Gratiot,45.599998,6.8000002,20.299999,54.900002,5.6999998,4.5999999,3
Hillsdale,35.200001,8.1999998,23.6,61,7.0999999,4.1999998,3
Houghton,25.5,7.5,21,78.800003,6.6999998,5.1999998,3
Huron,38.700001,7.5999999,23.799999,60.5,6.9000001,4.0999999,3
Ingham,31.299999,6.8000002,20.200001,89.400002,6.1999998,5,3
Ionia,36.700001,8.3999996,25.799999,74.599998,5.8000002,3.8,3
Iosco,33.5,7.3000002,27.9,89.599998,7.5999999,3.7,3
Iron,28.700001,7.9000001,23.200001,87.599998,7.0999999,4.5999999,3
Isabella,36.400002,7.3000002,17.9,75.900002,7.6999998,5.3000002,3
Jackson,35,7.4000001,24.6,72.099998,5.6999998,4.4000001,3
Kalamazoo,30.6,7.3000002,19.299999,78.300003,5.5999999,4.5999999,3
Kalkaska,34.900002,7.9000001,28.4,73.800003,8.1999998,4,3
Kent,30.200001,8.1000004,19.799999,91,6.4000001,4.1999998,3
Keweenaw,31.700001,7.4000001,22.1,9.1999998,7.0999999,4.1999998,3
Lake,26.5,6.8000002,29.200001,91.199997,8,4.5999999,3
Lapeer,33.299999,8.6000004,21.799999,58.200001,6.3000002,3.9000001,3
Leelanau,26.799999,9,15.4,59.200001,8.5,3.5999999,3
Lenawee,38.700001,8,28.299999,71.300003,5.9000001,3.9000001,3
Livingston,29.4,8.8999996,21.5,88.800003,4.0999999,3.7,3
Luce,31.6,7.5,19.700001,69.900002,7.5999999,3.4000001,3
Mackinac,43.900002,6.5999999,30.4,88.5,11.5,4.1999998,3
Macomb,32.099998,8,25.299999,94.599998,6.4000001,4.1999998,3
Manistee,30.700001,8,22,89.5,7.5,3.9000001,3
Marquette,33.700001,7.8000002,20.299999,84,5.6999998,4.4000001,3
Mason,34,8.1000004,24.5,85.300003,6.4000001,4.1999998,3
Mecosta,37.5,7,26.5,67.800003,6.5,4.6999998,3
Menominee,32.700001,7.3000002,26,72.300003,7,4.0999999,3
Midland,36.400002,8.1000004,21,82.900002,5,4.5,3
Missaukee,38.099998,8.1999998,22.799999,66.599998,7.5999999,3.8,3
Monroe,38.900002,8.1999998,28.200001,78.699997,5,4.0999999,3
Montcalm,42.299999,8,24.6,66.199997,7,4,3
Montmorency,33.700001,7.9000001,21.299999,71.599998,7.4000001,3.5999999,3
Muskegon,36.599998,6.5,24,76.800003,5.5,4.3000002,3
Newaygo,32.5,8.3000002,25.5,78.800003,7.1999998,4.3000002,3
Oakland,24.9,8.1999998,19,94.5,4.9000001,4.6999998,3
Oceana,38.400002,8.3000002,25.700001,89,9.1999998,4,3
Ogemaw,42.700001,8,31,68.099998,7.3000002,3.7,3
Ontonagon,32.299999,7.0999999,31.4,71.599998,8.3999996,3.8,3
Osceola,38.299999,7.5,20.1,49.5,8,4.1999998,3
Oscoda,30.5,8.1000004,28.200001,90.599998,9,3.8,3
Otsego,33.200001,8,25.5,88.699997,6,3.9000001,3
Ottawa,26.6,8.3000002,20.799999,88.599998,5.1999998,3.7,3
Presque Isle,29.799999,7.4000001,25.700001,72.5,7.5999999,4,3
Roscommon,41,6.8000002,32.700001,99.400002,7.5,4.0999999,3
Saginaw,39.400002,7,25.5,70.599998,6.0999999,4.5999999,3
St. Clair,34.400002,7.3000002,26.200001,72.900002,5.9000001,4.3000002,3
St. Joseph,34.200001,8.1000004,31.700001,58.599998,8.1999998,3.7,3
Sanilac,34.900002,8.1999998,26.6,38.799999,7.5,4.0999999,3
Schoolcraft,27.200001,6.9000001,26.299999,75.5,8.3999996,4.5999999,3
Shiawassee,39.400002,7.8000002,28.6,68.5,5.6999998,3.8,3
Tuscola,33.200001,8.1999998,29.6,60.400002,6,4,3
Van Buren,36.599998,8.3999996,28,64.800003,8.1999998,4.3000002,3
Washtenaw,25.5,7.6999998,15.3,90.199997,4.5999999,5.1999998,3
Wayne,34.700001,6.6999998,26.5,95.5,6.8000002,5.8000002,3
Wexford,32.400002,7.9000001,29.5,88.699997,6.8000002,3.8,3
Aitkin,30,7.6999998,29,50.299999,6.5999999,4.0999999,3
Anoka,31.200001,8.6999998,19.799999,95.300003,4.5999999,3.4000001,3
Becker,32.400002,7.8000002,27,64.5,6.9000001,4,3
Beltrami,34.299999,7.6999998,23,79.800003,9,4.5,3
Benton,30.1,8.1999998,21.9,73.900002,4.5999999,4.0999999,3
Big Stone,38.299999,7.6999998,26.200001,69.900002,6,4.5,3
Blue Earth,34,7.0999999,20.200001,83.400002,4.5,4.4000001,3
Brown,35.599998,8.6999998,23.9,81.599998,4.3000002,3.8,3
Carlton,32.700001,8.1999998,21.200001,72.900002,5.3000002,3.9000001,3
Carver,26.200001,9.5,15.9,96.400002,3.2,3.9000001,3
Cass,33.200001,8.1999998,27.799999,72.099998,8.3000002,4.0999999,3
Chippewa,33.900002,8.8000002,26.700001,65,6.1999998,4.1999998,3
Chisago,27.6,9.1999998,23.700001,78.900002,4.1999998,3.3,3
Clay,28.700001,8.6999998,19.9,87.099998,4.8000002,4.5,3
Clearwater,30.799999,6.8000002,28,64.199997,8.6000004,4.8000002,3
Cook,25.200001,8,18.299999,98.699997,8.3999996,3.8,3
Cottonwood,38.299999,7.5,33.400002,78.400002,6.0999999,3.9000001,3
Crow Wing,28.9,8.6999998,21.5,70.199997,5.1999998,4.3000002,3
Dakota,30.700001,8.8999996,18.200001,97.199997,3.9000001,3.8,3
Dodge,41.200001,9.3999996,26.6,65.099998,4.4000001,3.4000001,3
Douglas,34,8.5,24.9,79.699997,3.9000001,4.0999999,3
Faribault,36.400002,8.5,27.6,70.5,6.3000002,4.1999998,3
Fillmore,28.799999,9,27.299999,79.699997,7.3000002,3.9000001,3
Freeborn,36.599998,8.1000004,25.1,69.199997,6.4000001,3.7,3
Goodhue,33.900002,8.6999998,23.1,90.699997,5.5999999,4.3000002,3
Grant,33.200001,7.6999998,28.9,60,5.8000002,3.5999999,3
Hennepin,22.9,8.3000002,16.4,99.599998,5.4000001,4.9000001,3
Houston,32.299999,8.8999996,24.4,97,4.9000001,3.8,3
Hubbard,31.700001,8.3000002,25.5,57.599998,6.8000002,3.9000001,3
Isanti,34.700001,9,26.6,40.099998,4.8000002,3.5,3
Itasca,35.5,8.1000004,25.299999,64.099998,6,4.4000001,3
Jackson,34.5,8.8999996,27.1,46.599998,4.9000001,3.8,3
Kanabec,31.6,8.5,29.9,39.099998,6.4000001,3.9000001,3
Kandiyohi,28.799999,8.3999996,21.700001,66.800003,6.8000002,4.1999998,3
Kittson,34.200001,7.3000002,22.6,40,5.5999999,3.5999999,3
Koochiching,32.900002,6.8000002,27.5,71.900002,7.1999998,4.8000002,3
Lac qui Parle,36.799999,8.8000002,28,47.200001,5.6999998,4.0999999,3
Lake,28.200001,8.8999996,27.799999,77.099998,4.6999998,3.8,3
Lake of the Woods,26.9,8,28.5,56.299999,6.4000001,3.9000001,3
Le Sueur,33.099998,9.1000004,21.299999,76.599998,5,3.5999999,3
Lincoln,30.299999,8.6999998,19.799999,48.700001,6.0999999,4.5,3
Lyon,32.700001,8.1999998,23,76.400002,5.3000002,4.3000002,3
McLeod,38.900002,8.6999998,23.4,78,4.8000002,3.5999999,3
Mahnomen,38.400002,6.5999999,27.9,54,9.5,4.5,3
Marshall,43.5,7.5,22.9,50.099998,5.8000002,3.7,3
Martin,33,7.8000002,22.4,74.300003,6.5,4.1999998,3
Meeker,36.5,8.6000004,21,57.599998,5,3.7,3
Mille Lacs,30.700001,8.6999998,25.1,60.700001,7.1999998,4.0999999,3
Morrison,30.1,7.9000001,25,48.700001,5.5999999,4.3000002,3
Mower,33.099998,8.6999998,24.799999,73.400002,6.9000001,4.5,3
Murray,39.799999,8.8000002,25.200001,41.5,5.9000001,3.8,3
Nicollet,29.799999,8.3000002,17.9,82.099998,4.1999998,3.5999999,3
Nobles,33.799999,8.5,27.700001,65.099998,10.4,4.3000002,3
Norman,37,8,27.4,41.599998,6.4000001,3.9000001,3
Olmsted,27.1,8.8999996,19.5,90.699997,4.4000001,4.1999998,3
Otter Tail,32.200001,8.5,23,55.299999,6.3000002,4,3
Pennington,32,8.3000002,22.9,67.199997,4.3000002,4.3000002,3
Pine,37.900002,8.3999996,27.9,62.599998,6.6999998,4.3000002,3
Pipestone,33.400002,8.1999998,26.1,65.400002,8.6000004,4.3000002,3
Polk,37.900002,7.9000001,27.4,67.400002,5.6999998,5.0999999,3
Pope,30.799999,8.8999996,21.799999,51.599998,5.4000001,3.9000001,3
Ramsey,28.200001,8,19,99.800003,5.8000002,4.6999998,3
Red Lake,33.200001,6.1999998,26.5,62.900002,6.5999999,3.9000001,3
Redwood,34,7.6999998,27.4,63.700001,7.5,4.0999999,3
Renville,36.900002,8.3000002,25,68.400002,7.4000001,4,3
Rice,27.9,8.6000004,19.6,83.5,5.5999999,4.0999999,3
Rock,32.099998,8.8000002,27.9,60.299999,5.3000002,4.1999998,3
Roseau,36.5,8.3000002,25.799999,48.400002,6.0999999,3.4000001,3
St. Louis,28.4,7.8000002,22.1,82.400002,5.1999998,4.5999999,3
Scott,29.4,9.3000002,18.700001,88.199997,3.8,3.7,3
Sherburne,32.200001,8.8999996,19.6,88.5,3.8,3.4000001,3
Sibley,37.799999,9.3000002,28.799999,59.599998,6.6999998,3.5999999,3
Stearns,30,8.3000002,21.9,75.900002,4.9000001,4.0999999,3
Steele,33.200001,8.8000002,21.299999,70.199997,4.4000001,3.9000001,3
Stevens,30.299999,8.5,22.799999,77,4.8000002,5.1999998,3
Swift,39.299999,8.1000004,28.9,44.400002,6,4.8000002,3
Todd,37.799999,7.9000001,24.5,39.700001,8.3000002,4.0999999,3
Traverse,30.9,7.9000001,31.9,65.599998,7.5,3.8,3
Wabasha,40.299999,9.1999998,25.5,91.300003,4.6999998,3.8,3
Wadena,39.200001,7.5,30.1,66.800003,6.0999999,3.5999999,3
Waseca,30.5,8.3999996,25.299999,79.300003,4.6999998,4.3000002,3
Washington,26.4,8.8999996,16.200001,94.400002,3.3,3.5999999,3
Watonwan,33.099998,9.3000002,25.4,72.699997,8.3000002,4.5999999,3
Wilkin,33.400002,8.5,31.6,62.099998,4.5999999,4.5,3
Winona,29.1,8.3999996,25.200001,96.400002,5.5999999,4.4000001,3
Wright,32.799999,9.3000002,20,85.800003,4,3.5,3
Yellow Medicine,39,8.3000002,28.9,58.299999,6.0999999,4.0999999,4
Adams,38.099998,4.9000001,31.9,69.099998,15,6.1999998,4
Alcorn,38.5,7.5,35.099998,31.4,14.4,4.5,4
Amite,40.299999,6.3000002,37,26.9,18.4,5.5999999,4
Attala,42.799999,5.9000001,30.299999,33.200001,14.5,5.9000001,4
Benton,43.099998,5.5,24.9,79.699997,15.6,5.3000002,4
Bolivar,40.099998,3.4000001,33,38.799999,15.6,6.6999998,4
Calhoun,37.400002,6.9000001,39.400002,38,18.799999,5.0999999,4
Carroll,28.700001,6,41.400002,21.299999,16.1,5.0999999,4
Chickasaw,43.799999,6.9000001,31.700001,22.9,17.299999,5.3000002,4
Choctaw,42.900002,7.1999998,34.200001,8.3999996,13.6,5.4000001,4
Claiborne,47.400002,3.5,42.5,.40000001,14.5,5.5,4
Clarke,33.200001,7,33.099998,24.299999,14.7,5.5999999,4
Clay,50.200001,5,30.4,67.400002,14.8,5.3000002,4
Coahoma,42.700001,3.5999999,35.799999,72.199997,13.6,6.0999999,4
Copiah,43.599998,5.8000002,43.200001,42.700001,15.6,5.1999998,4
DeSoto,37.900002,7.5999999,28.799999,70.400002,10.4,3.7,4
Forrest,34.400002,6.1999998,28.6,74.699997,15.4,5.3000002,4
Franklin,35.400002,6.1999998,32.099998,69.900002,14.4,4.9000001,4
George,37.799999,7.9000001,32.299999,39.900002,14.7,4.4000001,4
Greene,47.099998,7.5999999,28.5,13.7,15.4,4.6999998,4
Grenada,44.700001,6.1999998,32.700001,34,14.7,5.0999999,4
Hancock,35,6.8000002,35.299999,54.700001,15.6,4.6999998,4
Harrison,35.299999,6,30,71.199997,15.8,4.8000002,4
Hinds,40.700001,5.0999999,31.200001,68.599998,14.2,5,4
Holmes,50.700001,1.5,41.599998,27.1,14.4,6.5999999,4
Humphreys,53.200001,3.8,28.1,35.900002,15.4,5.0999999,4
Issaquena,21.700001,2.3,43.400002,18.1,18,6.1999998,4
Itawamba,35.299999,7.6999998,30.4,49,15.3,4.0999999,4
Jackson,35.5,6.9000001,26.299999,75.099998,13.8,4.5999999,4
Jasper,48.099998,6.3000002,38.799999,29.9,15.3,5.1999998,4
Jefferson,50.900002,3.3,35.099998,61.099998,14.9,5.0999999,4
Jefferson Davis,41.599998,5.1999998,37.400002,22.9,17.1,6.1999998,4
Jones,39.400002,7,35.900002,50.5,17,5,4
Kemper,43.200001,3.3,35.700001,1.2,20.1,4.1999998,4
Lafayette,32.700001,5.8000002,26.200001,80.5,13.8,5.6999998,4
Lamar,36,7.5999999,25.5,51.799999,13.1,5.0999999,4
Lauderdale,36.700001,6,33.599998,51.799999,12.6,5.4000001,4
Lawrence,35.099998,6.6999998,44.200001,27.799999,15.5,5,4
Leake,49.200001,6.0999999,35,22.799999,19,5.5999999,4
Lee,32.700001,6.9000001,28.9,53.299999,14.1,4.9000001,4
Leflore,41.099998,2.3,33.299999,69.300003,14.5,8.3000002,4
Lincoln,38.700001,6.1999998,32.700001,53.599998,14.7,6,4
Lowndes,36.900002,6.3000002,30.1,67.300003,14.3,5.6999998,4
Madison,37.099998,7.5,22.4,76.699997,10.6,4.5999999,4
Marion,38.299999,5.5999999,29.6,35.5,16,5.6999998,4
Marshall,45.099998,6.5999999,37.200001,34.700001,14.4,4.5999999,4
Monroe,38.400002,7.1999998,37.400002,24.1,14.8,5.1999998,4
Montgomery,37.799999,6.3000002,35.200001,8.1000004,15.1,6,4
Neshoba,40.599998,7.1999998,32.299999,44.799999,18,5.0999999,4
Newton,36.099998,6.8000002,31.700001,45.299999,16.799999,4.9000001,4
Noxubee,49.799999,4.6999998,39.799999,39.5,17.700001,5.3000002,4
Oktibbeha,36.5,5.1999998,24.299999,60.099998,15.6,8.5,4
Panola,43.700001,5.8000002,40,18.1,14.3,4.1999998,4
Pearl River,40.299999,7.5,32.299999,48,15.1,5.3000002,4
Perry,39.5,7.3000002,32.599998,55,16.799999,4.9000001,4
Pike,36.900002,5.4000001,37.099998,52.299999,15.2,7.1999998,4
Pontotoc,38.700001,7.6999998,31.9,29.1,17.6,4.1999998,4
Prentiss,37.799999,7.3000002,42.799999,57.099998,15.5,5.1999998,4
Quitman,34.5,3.2,40.799999,17.4,16,6.0999999,4
Rankin,38.200001,7.5999999,30.200001,70.099998,10.7,3.8,4
Scott,49.799999,6.5,37.799999,68.599998,20.5,5.3000002,4
Sharkey,42,4.3000002,29.200001,2,16.4,4.0999999,4
Simpson,50.599998,6.5,29.6,29.4,15.4,5,4
Smith,41.200001,7.1999998,32.200001,46.700001,15.7,5.4000001,4
Stone,37.400002,7.0999999,34.700001,69.300003,13.3,4.4000001,4
Sunflower,53.700001,3.2,32.700001,27.799999,15.1,5,4
Tallahatchie,42,4.4000001,30.4,27.4,14.6,6,4
Tate,42.5,6.1999998,27.200001,29.200001,15.5,4.8000002,4
Tippah,41.099998,7.1999998,42.5,58.299999,15.3,4.4000001,4
Tishomingo,38.799999,8.1999998,41.5,51.200001,17,4.4000001,4
Tunica,44.200001,4.5999999,30.700001,56.5,12.8,4.5999999,4
Union,36.700001,7.5,30.9,58.700001,17.5,4.3000002,4
Walthall,42,6.4000001,32.700001,20.5,18.1,6.0999999,4
Warren,37.900002,5.6999998,35.299999,54.700001,14.1,5.5999999,4
Washington,43.200001,3.7,35.900002,77.300003,16.200001,5.5999999,4
Wayne,47.900002,6.9000001,40.400002,7.6999998,16.4,5.9000001,4
Webster,38,7,27.799999,0,14,5.1999998,4
Wilkinson,49.400002,4.6999998,33.400002,11,16.200001,4.5,4
Winston,43.5,6.0999999,39.299999,28.9,16.799999,4.9000001,4
Yalobusha,42,6.8000002,32.900002,34.5,14.3,4.4000001,4
Yazoo,42.400002,4.0999999,36.700001,29.4,14.7,6,3
Adair,29,6.5999999,31.700001,78.300003,10.6,6.5,3
Andrew,28.799999,8.5,21.6,64.300003,9.3999996,4.1999998,3
Atchison,37,8,23.799999,76.5,12,3.9000001,3
Audrain,33.599998,7.5,31.6,72.900002,12.3,3.5,3
Barry,40,7.8000002,28,49.099998,17.5,4.1999998,3
Barton,28.5,6.9000001,30.200001,34.799999,14.4,4.8000002,3
Bates,37.900002,8.1999998,27.4,36.700001,12.8,4.1999998,3
Benton,34.299999,7.6999998,31.6,31.1,14.9,4.3000002,3
Bollinger,37.599998,7.0999999,32.599998,26.1,14.2,4.3000002,3
Boone,28.1,7.0999999,22.799999,82.699997,10.1,4.9000001,3
Buchanan,39.099998,7.5,32.200001,82.699997,11.5,4.3000002,3
Butler,37.900002,6.9000001,39.700001,68.5,12.8,5.0999999,3
Caldwell,35,7.6999998,29,45.099998,12.4,4.3000002,3
Callaway,36.299999,7.8000002,28,68,10.6,3.8,3
Camden,23.6,7.6999998,27.4,69.199997,14.3,4.4000001,3
Cape Girardeau,32.5,7.3000002,29,75.900002,10.4,4.5999999,3
Carroll,32.900002,7.5,28,48,13.2,5.0999999,3
Carter,30.200001,5.5999999,36.900002,76.5,16,4.5999999,3
Cass,36.5,7.9000001,26,69.300003,8.8000002,3.7,3
Cedar,31.700001,7.3000002,29.799999,57.599998,14.6,3.9000001,3
Chariton,36.5,8,28.799999,33.5,12,4.8000002,3
Christian,34,8,24.9,67.300003,10.1,3.7,3
Clark,31.1,7.5999999,28.700001,44.200001,13.8,4,3
Clay,33.299999,8,23.700001,90.900002,8.6000004,3.7,3
Clinton,34.099998,8.3000002,34.5,53.900002,9.1999998,4,3
Cole,40.700001,7.5,20.700001,77.5,10.1,3.9000001,3
Cooper,33.599998,7.5999999,25.799999,59,10.6,4,3
Crawford,39.900002,7.6999998,30.299999,61.299999,14.8,4.6999998,3
Dade,36.200001,7.6999998,28.4,13.4,14.9,4,3
Dallas,30.799999,7.4000001,28.9,5.8000002,16.700001,4.0999999,3
Daviess,41.299999,7.5999999,30.4,31.799999,16.200001,3.7,3
DeKalb,34.900002,7.0999999,33.900002,65,10.5,4.5999999,3
Dent,25,7.0999999,28,62.900002,16.4,4.9000001,3
Douglas,30.200001,6.6999998,30.299999,38.599998,15.2,4.3000002,3
Dunklin,41.700001,6.1999998,43.799999,68.199997,13.2,5.1999998,3
Franklin,36.5,8.1999998,32.599998,74.699997,10.4,3.9000001,3
Gasconade,30.6,8.3999996,27.299999,46.799999,12,4.0999999,3
Gentry,31.4,8.1000004,29.5,62,12.1,4.4000001,3
Greene,30.799999,7.3000002,24,83.199997,11.3,4.5999999,3
Grundy,32.400002,6.8000002,28.700001,59.299999,13.6,4.5999999,3
Harrison,36.299999,6.9000001,35.400002,22.6,14.7,4.0999999,3
Henry,32.099998,6.6999998,29.700001,44.900002,12.7,4.1999998,3
Hickory,29.5,7.3000002,28.5,32.099998,16.4,4.0999999,3
Holt,30.6,5.1999998,31.299999,62.400002,13.2,4.0999999,3
Howard,32.599998,7.5,25.200001,36.5,12.6,3.8,3
Howell,35.200001,6.8000002,31.799999,64.599998,12.9,4.9000001,3
Iron,37.700001,6.6999998,26.799999,79.199997,12.7,4.4000001,3
Jackson,31.5,7,22.799999,91.5,12.6,4.6999998,3
Jasper,37,7.3000002,27,74.5,14.2,4.1999998,3
Jefferson,33.200001,7.9000001,22.6,67.5,10,3.5999999,3
Johnson,32.700001,7.4000001,27.9,49.299999,10,3.9000001,3
Knox,33.700001,7.4000001,40.900002,13.7,17.5,4.5,3
Laclede,33.799999,7.0999999,30.200001,53.099998,13.7,3.9000001,3
Lafayette,33.900002,8,30.1,48.099998,10.4,4.1999998,3
Lawrence,31.1,7.9000001,27.9,53.200001,13.6,4.0999999,3
Lewis,39.599998,6.8000002,23.1,17.200001,11.9,4.1999998,3
Lincoln,35.700001,8.3000002,27.299999,35.200001,10.5,4.1999998,3
Linn,28.9,7,28.700001,66.400002,12.4,4.0999999,3
Livingston,36.599998,7.6999998,27.6,74.5,12.2,4.1999998,3
McDonald,34.200001,8,20.1,52.400002,20.299999,4,3
Macon,34.5,7.5,29.299999,54.599998,12.1,3.5,3
Madison,34.099998,7.4000001,28.700001,84,12.7,4.5,3
Maries,39.200001,7.9000001,35.5,20.5,15.1,4.1999998,3
Marion,36.099998,7.4000001,28.200001,76.300003,10,4.4000001,3
Mercer,22.5,4.1999998,26.299999,26.4,15.5,4.4000001,3
Miller,38.099998,7.9000001,26,55.900002,13.2,4.1999998,3
Mississippi,39.099998,6.5999999,36.599998,52,13.4,5,3
Moniteau,37.400002,8.3999996,29.5,38.299999,15.5,3.9000001,3
Monroe,38.299999,7.6999998,31.200001,46.400002,12.7,3.7,3
Montgomery,18.700001,7.9000001,28.4,39,13,3.9000001,3
Morgan,26.799999,7.5,24.700001,41.200001,19.299999,4.9000001,3
New Madrid,33.5,6.9000001,38.599998,42.5,13.5,5.1999998,3
Newton,30.4,8,27.799999,54.200001,15.9,3.9000001,3
Nodaway,35.900002,5.5,25.200001,75.800003,11.1,5,3
Oregon,29.5,6.9000001,34.599998,51.299999,14.7,4.8000002,3
Osage,23.1,8.6000004,32.799999,33.099998,9.8999996,3.4000001,3
Ozark,28.4,5,29.9,39.400002,16.700001,4.8000002,3
Pemiscot,35,6,41.5,53.5,11.7,5.0999999,3
Perry,35.400002,8.3999996,27,37,8.6000004,3.7,3
Pettis,41.400002,7.5999999,28.1,67.5,14.3,4,3
Phelps,35.299999,7.1999998,28.200001,80.5,13.9,5.8000002,3
Pike,40.900002,7.3000002,29.6,46,11.9,3.8,3
Platte,27.299999,8.1000004,23.5,85.900002,6.5999999,3.9000001,3
Polk,36.5,8,26.4,49.5,13.5,3.9000001,3
Pulaski,33.200001,6.6999998,21.9,72.900002,11.4,3.7,3
Putnam,30.700001,7,30.700001,53.799999,14,3.9000001,3
Ralls,26.299999,8.3999996,23.4,14.7,10.6,3.7,3
Randolph,38.799999,7.5,32.799999,53.099998,11.6,4.6999998,3
Ray,32,7.6999998,33.299999,53.400002,11.3,4.1999998,3
Reynolds,32,6.4000001,31.1,63.799999,14.9,4.1999998,3
Ripley,34.200001,6.6999998,35.299999,62,15.5,4.5999999,3
St. Charles,31.9,8.5,22.700001,90.699997,6.1999998,3.5999999,3
St. Clair,35.799999,7.4000001,29.4,28.5,16,4.4000001,3
Ste. Genevieve,30,7.5999999,29.6,32.599998,10.9,4.3000002,3
St. Francois,41.200001,7.5999999,32.299999,63,11.2,4.4000001,3
